,TIME_PERIOD,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_CHN,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRST_USA,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_SWE,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_EA19,OECD_QNA_GDP_USA,OECD_QNA_GDP_DEU,OECD_QNA_GDP_CHN,OECD_QNA_GDP_CHE,OECD_QNA_GDP_AUT,OECD_QNA_GDP_POL,OECD_QNA_GDP_DNK,OECD_QNA_GDP_SWE,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRM_USA,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_CHN,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_CLI_CLI_USA,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_HWE_USA,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_EU27_2020,OECD_STLABOUR_MUE_USA,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_EU27_2020,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_BTS_COS_SP_EA19,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_CHE,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_OECD,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_OECDE,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MATERIAL_RESOURCES_MF_DEU,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_CHE,OECD_MATERIAL_RESOURCES_MF_AUT,OECD_MATERIAL_RESOURCES_MF_POL,OECD_MATERIAL_RESOURCES_MF_DNK,OECD_MATERIAL_RESOURCES_MF_SWE,OECD_MATERIAL_RESOURCES_MF_EU27_2020,OECD_MATERIAL_RESOURCES_MF_EA19,OECD_MATERIAL_RESOURCES_MF_OECD,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_OECDE
1080,2009-01,2.52,3.070952,,2.221,3.9981,5.46,3.442,2.8,4.103699,1.02,2.456524,2.3,0.0938757,2.456524,4.86,4.44275,1.35,2.456524,0.15,1.8122,2.79,0.0,1.8122,4.5,3.3572,2.1,1.8122,6.83808,1.13185,3.2212,5.65485,8.1434,0.7583,97.6353,107.9922,82.93578,85.22394,99.36924,99.13208,106.3429,96.22862,116.5063,-1.134874297,-4.701142883,,-1.756457428,-1.315485852,1.182267878,-1.960202027,-0.917874189,-2.957694,-2.360473948,-2.915051,87.61578,82.82861,,87.98492,72.07659,102.1081,95.32175,89.54109,85.93394,87.86813,89.10116,82.8,,87.1137,67.42671,92.64616,97.80965,87.05055,89.72572,92.28114,72.8372,107.102,97.27496,86.06242,114.2751,95.09971,94.39407,93.1687,95.84345,96.34312,94.23389,97.40131,95.42769,97.04677,94.4119,95.76094,94.34505,94.59571,95.33174,94.56023,96.81542,97.63756,97.82817,98.1273,97.76941,99.90432,100.1131,98.84058,96.35544,96.88705,96.95059,97.22771,0.4,-0.4,-0.5,-0.6,0.3,-0.4,-0.1,-0.6,0.2,-0.1,-0.6,0.2,0.1,0.2,-0.8,-0.4,0.2,0.9,-0.4,0.5,1.6,-0.1,1.2,0.8,7.8,7.1,5.0,7.4,5.4,7.0,8.4,-29.8,-31.93,-5.5,-11.1,-44.8,-66.9,-28.1,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1081,2009-02,2.87,3.1275,,2.174,4.2059,5.97,3.55,2.93,4.196161,1.16,1.94305,1.09,0.1100029,1.94305,4.51,3.859535,0.85,1.94305,0.22,1.2571,2.79,0.0,1.2571,4.25,2.9632,1.7,1.2571,6.83576,1.16285,3.6327,5.81665,8.5305,0.78065,100.0924,108.5946,85.04636,85.16851,99.7608,91.61729,107.3783,94.00415,116.8134,-1.134874297,-4.701142883,,-1.756457428,-1.315485852,1.182267878,-1.960202027,-0.917874189,-2.957694,-2.360473948,-2.915051,87.09209,80.12242,,85.60373,73.03397,99.69337,97.84228,87.83351,84.76167,86.89264,89.01912,80.1,,84.19825,69.52071,90.44612,98.74007,85.21222,89.46504,93.54684,73.42657,105.3212,102.5873,87.34502,117.2707,94.79717,94.27864,93.66411,96.06982,96.06511,97.22346,96.77843,94.91808,96.39377,93.9912,95.40649,94.0211,94.252,95.27099,94.34341,96.78948,97.52126,97.63702,98.2558,97.90891,98.91603,100.1642,99.04533,96.21174,96.83235,96.96042,97.24387,0.6,0.5,0.0,0.5,0.9,1.0,0.5,0.5,0.3,0.5,0.0,0.1,0.2,0.1,0.3,0.4,-0.3,0.0,0.0,0.1,1.5,2.0,-0.2,0.1,8.3,7.1,5.0,7.5,5.0,7.9,8.7,-24.8,-35.46762,-15.8,-19.0,-53.5,-72.4,-30.9,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1082,2009-03,2.82,3.019546,,2.175,4.1649,6.223182,3.44,2.94,4.141971,1.07,1.635455,1.27,0.113013,1.635455,4.17,3.277273,0.4,1.635455,0.18,1.062,2.79,0.05,1.062,4.0,2.3158,1.1,1.062,6.83822,1.154864,3.539909,5.712136,8.568363,0.7668636,100.7417,108.7396,85.25711,84.43031,100.0614,93.03663,108.4803,92.50043,118.327,-1.134874297,-4.701142883,,-1.756457428,-1.315485852,1.182267878,-1.960202027,-0.917874189,-2.957694,-2.360473948,-2.915051,85.72974,80.21907,,87.27056,73.99134,96.58873,93.83234,86.873,84.10451,85.95318,87.39364,80.6,,85.94753,71.7543,88.12386,96.41403,84.56339,89.00621,96.5385,71.66812,103.0316,95.26807,88.11458,116.0503,94.75557,94.45634,94.41013,96.46584,96.01121,99.72501,96.37398,94.75108,96.28427,94.14677,95.12653,93.99632,94.21705,95.4877,94.51096,96.99066,97.44997,97.55675,98.22015,97.99966,98.45309,100.322,99.08071,96.29942,96.941,97.18797,97.46058,0.2,-0.2,-0.3,0.2,0.8,0.4,0.5,0.4,0.4,0.3,0.6,0.2,0.4,1.1,0.5,0.5,-0.6,-0.2,-1.1,0.0,0.0,-0.1,-0.3,-0.2,8.7,7.2,5.4,7.7,5.4,8.0,8.9,-24.6,-36.49895,-25.7,-24.3,-48.4,-55.5,-31.1,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1083,2009-04,2.93,3.133,,2.196,4.0446,6.19,3.499,3.18,4.087878,0.89,1.4223,1.12,0.09024618,1.4223,4.3,2.943,0.3,1.4223,0.15,0.8419,2.79,0.05,0.8419,4.0,1.9222,0.9,0.8419,6.831167,1.147318,3.334227,5.640727,8.226318,0.7574091,98.14262,107.8668,83.16328,84.19506,99.63914,97.48486,107.3469,94.66679,116.8456,-0.178650951,0.269988626,,0.567120651,-0.401713194,0.227488055,-1.823408675,-0.313919247,-0.030075,0.189573307,0.172435,85.05694,77.80283,,83.9369,73.3075,96.0138,93.60321,85.69904,84.14639,85.26846,86.80275,78.5,,82.44898,69.93951,87.14606,97.46075,83.80643,86.63972,97.91927,73.84129,103.5404,95.26807,88.88414,114.9408,94.96438,94.90601,95.33859,97.06862,96.1619,101.069,96.32742,94.96909,96.58202,94.72952,95.30721,94.31196,94.52405,96.00332,95.12202,97.4371,97.52956,97.58595,98.12215,98.08419,98.69583,100.6276,99.2287,96.69114,97.27427,97.64713,97.87295,0.3,0.1,1.0,0.2,0.7,-0.1,0.3,0.4,0.0,0.2,0.2,0.1,0.3,-1.1,0.3,0.2,-0.7,-0.5,0.3,0.2,0.1,-0.7,0.0,-0.5,9.0,7.3,5.7,7.8,6.2,8.0,9.1,-23.2,-37.88,-19.6,-23.2,-42.0,-63.1,-30.0,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1084,2009-05,3.29,3.371,,2.536,4.1025,6.314,3.618,3.57,4.13402,0.57,1.2817,1.14,0.09127806,1.2817,4.62,2.665652,0.47,1.2817,0.18,0.7821,2.79,0.05,0.7821,4.0,1.6817,0.6,0.7821,6.824553,1.105857,3.226429,5.449381,7.742381,0.7319524,95.25192,107.6918,80.43581,84.66414,99.73891,97.68569,107.5346,96.92173,116.9249,-0.178650951,0.269988626,,0.567120651,-0.401713194,0.227488055,-1.823408675,-0.313919247,-0.030075,0.189573307,0.172435,84.21748,81.18557,,82.27007,73.99134,94.05903,90.96811,87.51334,84.77147,86.48833,85.90219,82.1,,80.69971,70.2187,85.19047,94.90211,85.4285,84.92928,96.88369,67.93282,99.0884,91.13625,89.0124,113.8314,95.3546,95.57292,96.38509,97.72945,96.43681,101.4438,96.6012,95.30374,97.00168,95.80612,95.79566,94.78882,94.9935,96.59283,95.8324,97.82124,97.72714,97.68563,98.113,98.3816,99.18898,100.9037,99.7738,97.20139,97.68137,98.1047,98.30179,0.4,-0.1,0.0,0.1,0.6,0.3,0.3,0.1,0.0,0.0,-0.2,0.9,0.2,2.3,0.7,0.2,-0.1,0.0,0.5,0.1,0.1,0.2,0.0,-0.1,9.4,7.3,5.6,7.9,6.0,9.1,9.2,-23.4,-42.24805,-26.5,-21.5,-38.4,-46.9,-32.0,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1085,2009-06,3.72,3.473636,,2.478,4.321,6.34,3.756,3.62,4.323712,0.39,1.227909,1.2,0.08713052,1.227909,4.44,2.345182,0.39,1.227909,0.21,0.698,2.79,0.05,0.698,3.75,1.4525,0.6,0.698,6.833245,1.081046,3.213614,5.311346,7.765595,0.7135682,94.86807,108.4256,79.13139,84.66763,99.5752,95.86539,108.3898,94.49812,117.7912,-0.178650951,0.269988626,,0.567120651,-0.401713194,0.227488055,-1.823408675,-0.313919247,-0.030075,0.189573307,0.172435,83.95078,82.53866,,83.46066,74.26487,95.43887,93.37407,88.15368,85.38683,87.34888,85.70479,82.9,,81.98251,71.61471,86.16826,96.41403,85.75291,84.0668,95.61799,73.37552,102.014,89.83768,86.57546,114.9408,95.85468,96.37598,97.47733,98.39848,96.81351,101.4931,96.97429,95.82352,97.40015,96.89794,96.39774,95.31655,95.52493,97.15594,96.42988,97.98027,98.08006,97.80446,98.3244,98.81063,99.51746,100.9984,100.3291,97.71548,98.10686,98.44762,98.66851,1.1,0.4,0.2,-0.1,0.2,0.2,0.2,0.2,0.0,0.3,0.7,0.2,0.1,0.6,-0.3,0.0,1.4,0.2,1.1,0.2,0.0,0.5,0.2,0.2,9.5,7.4,5.9,8.1,7.4,8.6,9.3,-25.3,-43.47485,-19.7,-20.8,-37.5,-52.2,-28.9,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1086,2009-07,3.56,3.337826,,2.192,4.0417,6.19,3.736,3.37,4.088937,0.35,0.9749565,1.68,0.07178456,0.9749565,4.17,2.064191,0.18,0.9749565,0.16,0.3576,2.79,0.05,0.3576,3.75,1.3423,0.3,0.3576,6.832026,1.07813,3.046522,5.284304,7.683696,0.7098261,94.38957,108.4158,78.67162,84.03152,99.13983,100.7993,107.9542,94.66212,117.1672,0.351192395,0.59705319,,1.387382811,0.495463747,0.764223136,0.278608301,-0.085899706,0.378717,0.597328868,0.468253,84.95284,81.57217,,84.41314,74.40164,96.93369,92.80122,88.26041,86.17098,87.73278,87.0719,82.0,,82.91545,71.7543,87.75718,96.76294,85.86105,83.84441,94.81254,83.16294,100.6148,95.03197,86.06242,113.9423,96.40168,97.22499,98.53252,99.08503,97.2635,101.5991,97.38103,96.4493,97.82335,97.75821,97.11031,95.85667,96.09527,97.70486,96.94209,97.93523,98.59451,97.96983,98.71105,99.27235,99.65014,101.0973,100.8692,98.22854,98.54564,98.67144,98.96798,-0.2,-0.1,-0.4,-0.4,0.2,-0.5,-0.2,-0.5,-0.3,0.0,-1.0,-0.2,0.1,-1.3,0.4,-0.4,0.0,-0.7,-0.5,0.1,0.1,0.5,-0.3,-0.4,9.5,7.4,6.2,8.3,5.8,8.6,9.4,-22.7,-42.02,-6.1,-20.1,-33.1,-46.3,-28.0,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1087,2009-08,3.59,3.305238,,2.124,3.7618,6.08,3.602,3.45,3.89003,0.3,0.8604762,1.7,0.07383681,0.8604762,4.18,1.93799,0.16,0.8604762,0.16,0.3475,2.79,0.05,0.3475,3.75,1.2808,0.6,0.3475,6.832214,1.067619,2.890333,5.216143,7.155,0.701,92.98146,108.261,78.18115,83.85316,99.20401,104.4171,107.0197,100.1918,117.2588,0.351192395,0.59705319,,1.387382811,0.495463747,0.764223136,0.278608301,-0.085899706,0.378717,0.597328868,0.468253,85.89868,82.73196,,83.69878,75.63255,94.17401,94.06149,88.47385,86.71505,87.77695,88.0523,83.2,,82.21574,72.5919,85.06824,98.04226,85.96918,82.91631,100.9109,79.1361,100.6148,93.96951,86.4472,113.3876,96.95461,98.03405,99.47015,99.65459,97.73859,101.9182,97.72314,97.01734,98.35312,98.22477,97.57579,96.37367,96.67651,98.18557,97.377,97.97875,99.1427,98.11449,99.23788,99.73308,99.85635,101.142,101.4114,98.74327,98.97956,98.88157,99.25276,0.3,0.3,0.2,0.4,-0.3,0.3,0.2,0.3,-0.8,0.1,-0.1,0.2,0.1,0.5,0.5,0.2,-0.1,0.2,0.6,0.6,0.1,0.2,0.1,0.2,9.6,7.4,5.7,8.4,7.1,9.0,9.5,-19.0,-41.95285,-16.4,-18.7,-34.6,-40.5,-24.2,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1088,2009-09,3.4,3.263182,,2.155,3.7486,6.17,3.646,3.38,3.866907,0.25,0.7720909,1.78,0.07340038,0.7720909,4.18,1.762468,0.15,0.7720909,0.15,0.3632,2.79,0.05,0.3632,3.75,1.1325,0.35,0.3632,6.828909,1.039636,2.851818,5.109137,6.996864,0.6864545,92.31553,108.2684,77.27428,84.77863,99.54372,103.8275,107.5137,100.9066,118.0238,0.351192395,0.59705319,,1.387382811,0.495463747,0.764223136,0.278608301,-0.085899706,0.378717,0.597328868,0.468253,86.63513,86.01804,,85.00843,75.63255,90.95439,95.78003,90.39487,88.21288,89.22748,88.94697,86.8,,83.49854,72.73151,79.56814,98.04226,88.02379,82.04171,95.96318,77.0045,101.6324,89.71963,86.70372,112.8328,97.4837,98.73676,100.2555,99.98528,98.11934,102.3615,98.06691,97.48588,98.80687,98.51844,97.89599,96.83741,97.17052,98.53593,97.71538,98.15592,99.5641,98.21089,99.89219,100.0185,99.83826,101.1983,101.7915,99.20307,99.38438,99.10477,99.54492,0.2,-0.4,-0.3,0.2,0.0,0.1,0.4,0.0,0.0,0.1,0.9,-0.1,0.1,-0.3,-0.4,0.3,-0.2,-0.2,-0.5,0.0,0.2,-1.0,-0.4,-0.1,9.8,7.3,6.4,8.4,7.2,9.0,9.7,-18.8,-40.91318,-11.4,-16.3,-35.3,-23.4,-22.7,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1089,2009-10,3.39,3.209091,,2.207,3.6545,6.15,3.596,3.25,3.803557,0.24,0.7375,1.81,0.08500333,0.7375,4.18,1.582818,0.18,0.7375,0.12,0.3587,2.79,0.05,0.3587,3.75,1.0256,0.35,0.3587,6.827547,1.021818,2.842046,5.023773,6.955909,0.675,90.93082,108.4227,75.87679,85.46421,99.59228,102.4485,107.6685,100.1007,118.464,1.080913651,0.779699855,,0.54600783,0.01849894,1.714601957,0.187729667,0.713901516,0.518441,0.911592754,0.555575,86.83223,84.375,,86.19903,76.72669,92.5642,94.7489,90.18143,88.54612,89.1877,89.00336,85.0,,84.66473,73.4295,84.09045,96.53033,87.69938,81.02721,92.51127,74.02918,100.106,91.2543,86.31894,111.0577,97.97353,99.30816,100.8828,100.2192,98.43113,102.8739,98.37648,97.80002,99.09138,98.84772,98.29385,97.26926,97.57632,98.80309,97.97923,98.18545,99.77139,98.28993,100.5554,100.1551,99.79036,101.1877,101.9892,99.52651,99.65791,99.20586,99.73586,0.1,0.0,0.7,0.1,0.1,0.1,0.3,0.2,-0.4,0.0,0.0,0.4,0.1,0.4,0.4,0.1,-0.8,-0.1,0.6,0.1,0.1,0.1,-0.2,0.1,10.0,7.2,5.9,8.4,7.0,8.9,9.7,-20.3,-31.59,-16.0,-14.9,-35.7,-28.1,-22.3,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1090,2009-11,3.4,3.217143,,2.002,3.6001,6.14,3.622,3.27,3.836751,0.21,0.7161905,2.08,0.1185358,0.7161905,4.19,1.558667,0.18,0.7161905,0.12,0.3624,2.79,0.05,0.3624,3.75,1.0312,0.35,0.3624,6.827391,1.012286,2.789857,4.988429,6.924143,0.6702333,90.40265,108.1254,75.59991,85.78297,99.73801,103.755,107.6062,99.67049,118.2186,1.080913651,0.779699855,,0.54600783,0.01849894,1.714601957,0.187729667,0.713901516,0.518441,0.911592754,0.555575,87.18707,84.85825,,86.31808,78.09437,92.67918,93.83234,90.39487,89.29215,89.75266,89.89932,85.7,,85.1312,74.9651,85.31269,96.64664,88.13193,79.28973,92.85646,84.72028,101.1236,90.90015,87.21676,111.3905,98.42359,99.75906,101.3413,100.3429,98.65089,103.2487,98.76658,97.88934,99.24006,99.25767,98.69431,97.65389,97.87031,98.98896,98.1712,98.19943,99.75231,98.37181,101.0749,100.2209,99.74381,101.1568,101.9849,99.66237,99.77225,99.23573,99.81091,0.3,-0.1,-0.1,0.2,0.3,0.0,0.0,0.1,-0.4,-0.5,-0.1,0.2,0.1,-0.3,-0.7,0.0,0.2,0.0,0.0,0.6,0.1,0.1,0.0,0.1,9.9,7.1,6.0,8.7,7.3,8.9,9.8,-17.3,-28.775,-17.5,-15.1,-36.8,-14.3,-23.1,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1091,2009-12,3.59,3.1385,,1.972,3.6079,6.22,3.529,3.24,3.871818,0.22,0.7120454,1.86,0.1156199,0.7120454,4.27,1.551761,0.17,0.7120454,0.12,0.3546,2.79,0.05,0.3546,3.75,0.952,0.35,0.3546,6.827881,1.029913,2.841,5.106131,7.139087,0.6863478,90.3485,108.4591,76.85567,85.45964,99.41981,103.8565,106.8126,98.7056,117.1809,1.080913651,0.779699855,,0.54600783,0.01849894,1.714601957,0.187729667,0.713901516,0.518441,0.911592754,0.555575,87.48609,85.24484,,86.19903,77.13699,87.73476,94.7489,90.28815,89.34157,89.29704,89.77818,85.8,,85.1312,73.4295,78.59035,97.34444,87.91565,77.59654,91.59076,78.86399,100.4876,90.30988,86.06242,108.395,98.8372,100.1188,101.6173,100.5751,98.86389,103.3847,99.1736,97.86987,99.34929,99.63934,99.11794,98.00815,98.12434,99.23756,98.40609,98.37289,99.68945,98.49596,101.3264,100.3117,99.85938,101.2261,101.8513,99.64371,99.75105,99.29727,99.81689,-0.2,0.9,-0.3,0.3,0.0,-0.3,0.2,0.3,-0.1,0.3,0.3,0.1,0.0,-0.3,0.2,0.1,0.0,-0.2,-0.2,0.1,0.1,0.0,0.9,0.0,9.9,7.1,5.4,9.1,7.5,9.2,9.9,-21.4,-27.39182,-14.2,-14.3,-34.9,-19.8,-23.1,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
