,TIME_PERIOD,OECD_MEI_FIN_IRLT_USA,OECD_MEI_FIN_IRLT_DEU,OECD_MEI_FIN_IRLT_CHN,OECD_MEI_FIN_IRLT_CHE,OECD_MEI_FIN_IRLT_AUT,OECD_MEI_FIN_IRLT_POL,OECD_MEI_FIN_IRLT_DNK,OECD_MEI_FIN_IRLT_SWE,OECD_MEI_FIN_IRLT_EA19,OECD_MEI_FIN_IRST_USA,OECD_MEI_FIN_IRST_DEU,OECD_MEI_FIN_IRST_CHN,OECD_MEI_FIN_IRST_CHE,OECD_MEI_FIN_IRST_AUT,OECD_MEI_FIN_IRST_POL,OECD_MEI_FIN_IRST_DNK,OECD_MEI_FIN_IRST_SWE,OECD_MEI_FIN_IRST_EA19,OECD_MEI_FIN_IRII_USA,OECD_MEI_FIN_IRII_DEU,OECD_MEI_FIN_IRII_CHN,OECD_MEI_FIN_IRII_CHE,OECD_MEI_FIN_IRII_AUT,OECD_MEI_FIN_IRII_POL,OECD_MEI_FIN_IRII_DNK,OECD_MEI_FIN_IRII_SWE,OECD_MEI_FIN_IRII_EA19,OECD_MEI_FIN_IRN_CHN,OECD_MEI_FIN_IRN_CHE,OECD_MEI_FIN_IRN_POL,OECD_MEI_FIN_IRN_DNK,OECD_MEI_FIN_IRN_SWE,OECD_MEI_FIN_IRN_EA19,OECD_MEI_FIN_IRRE_USA,OECD_MEI_FIN_IRRE_DEU,OECD_MEI_FIN_IRRE_CHN,OECD_MEI_FIN_IRRE_CHE,OECD_MEI_FIN_IRRE_AUT,OECD_MEI_FIN_IRRE_POL,OECD_MEI_FIN_IRRE_DNK,OECD_MEI_FIN_IRRE_SWE,OECD_MEI_FIN_IRRE_EA19,OECD_QNA_GDP_USA,OECD_QNA_GDP_DEU,OECD_QNA_GDP_CHN,OECD_QNA_GDP_CHE,OECD_QNA_GDP_AUT,OECD_QNA_GDP_POL,OECD_QNA_GDP_DNK,OECD_QNA_GDP_SWE,OECD_QNA_GDP_EU27_2020,OECD_QNA_GDP_OECD,OECD_QNA_GDP_OECDE,OECD_MEI_REAL_PRI_USA,OECD_MEI_REAL_PRI_DEU,OECD_MEI_REAL_PRI_CHE,OECD_MEI_REAL_PRI_AUT,OECD_MEI_REAL_PRI_POL,OECD_MEI_REAL_PRI_DNK,OECD_MEI_REAL_PRI_SWE,OECD_MEI_REAL_PRI_EU27_2020,OECD_MEI_REAL_PRI_OECD,OECD_MEI_REAL_PRI_OECDE,OECD_MEI_REAL_PRM_USA,OECD_MEI_REAL_PRM_DEU,OECD_MEI_REAL_PRM_CHE,OECD_MEI_REAL_PRM_AUT,OECD_MEI_REAL_PRM_POL,OECD_MEI_REAL_PRM_DNK,OECD_MEI_REAL_PRM_SWE,OECD_MEI_REAL_PRM_EU27_2020,OECD_MEI_REAL_PRC_USA,OECD_MEI_REAL_PRC_DEU,OECD_MEI_REAL_PRC_AUT,OECD_MEI_REAL_PRC_POL,OECD_MEI_REAL_PRC_SWE,OECD_MEI_REAL_PRC_EU27_2020,OECD_MEI_CLI_CLI_USA,OECD_MEI_CLI_CLI_DEU,OECD_MEI_CLI_CLI_CHN,OECD_MEI_CLI_CBC_USA,OECD_MEI_CLI_CBC_DEU,OECD_MEI_CLI_CBC_CHN,OECD_MEI_CLI_CBC_CHE,OECD_MEI_CLI_CBC_AUT,OECD_MEI_CLI_CBC_POL,OECD_MEI_CLI_CBC_DNK,OECD_MEI_CLI_CBC_SWE,OECD_MEI_CLI_CBC_EU27_2020,OECD_MEI_CLI_CBC_EA19,OECD_MEI_CLI_CBC_OECD,OECD_MEI_CLI_CBC_OECDE,OECD_MEI_CLI_CCP_USA,OECD_MEI_CLI_CCP_DEU,OECD_MEI_CLI_CCP_CHN,OECD_MEI_CLI_CCP_CHE,OECD_MEI_CLI_CCP_AUT,OECD_MEI_CLI_CCP_POL,OECD_MEI_CLI_CCP_DNK,OECD_MEI_CLI_CCP_SWE,OECD_MEI_CLI_CCP_EU27_2020,OECD_MEI_CLI_CCP_EA19,OECD_MEI_CLI_CCP_OECD,OECD_MEI_CLI_CCP_OECDE,OECD_PRICES_CPI_CPI_USA,OECD_PRICES_CPI_CPI_DEU,OECD_PRICES_CPI_CPI_CHE,OECD_PRICES_CPI_CPI_AUT,OECD_PRICES_CPI_CPI_POL,OECD_PRICES_CPI_CPI_DNK,OECD_PRICES_CPI_CPI_SWE,OECD_PRICES_CPI_CPI_EU27_2020,OECD_PRICES_CPI_FHE_USA,OECD_PRICES_CPI_FHE_DEU,OECD_PRICES_CPI_FHE_CHE,OECD_PRICES_CPI_FHE_AUT,OECD_PRICES_CPI_FHE_POL,OECD_PRICES_CPI_FHE_DNK,OECD_PRICES_CPI_FHE_SWE,OECD_PRICES_CPI_FHE_EU27_2020,OECD_PRICES_CPI_HWE_USA,OECD_PRICES_CPI_HWE_DEU,OECD_PRICES_CPI_HWE_CHE,OECD_PRICES_CPI_HWE_AUT,OECD_PRICES_CPI_HWE_POL,OECD_PRICES_CPI_HWE_DNK,OECD_PRICES_CPI_HWE_SWE,OECD_PRICES_CPI_HWE_EU27_2020,OECD_STLABOUR_MUE_USA,OECD_STLABOUR_MUE_DEU,OECD_STLABOUR_MUE_AUT,OECD_STLABOUR_MUE_POL,OECD_STLABOUR_MUE_DNK,OECD_STLABOUR_MUE_SWE,OECD_STLABOUR_MUE_EU27_2020,OECD_MEI_BTS_COS_SP_DEU,OECD_MEI_BTS_COS_SP_CHE,OECD_MEI_BTS_COS_SP_AUT,OECD_MEI_BTS_COS_SP_POL,OECD_MEI_BTS_COS_SP_DNK,OECD_MEI_BTS_COS_SP_SWE,OECD_MEI_BTS_COS_SP_EA19,OECD_MATERIAL_RESOURCES_DMC_USA,OECD_MATERIAL_RESOURCES_DMC_DEU,OECD_MATERIAL_RESOURCES_DMC_CHN,OECD_MATERIAL_RESOURCES_DMC_CHE,OECD_MATERIAL_RESOURCES_DMC_AUT,OECD_MATERIAL_RESOURCES_DMC_POL,OECD_MATERIAL_RESOURCES_DMC_DNK,OECD_MATERIAL_RESOURCES_DMC_SWE,OECD_MATERIAL_RESOURCES_DMC_EU27_2020,OECD_MATERIAL_RESOURCES_DMC_EA19,OECD_MATERIAL_RESOURCES_DMC_OECD,OECD_MATERIAL_RESOURCES_DMC_OECDA,OECD_MATERIAL_RESOURCES_DMC_OECDSO,OECD_MATERIAL_RESOURCES_DMC_OECDE,OECD_MATERIAL_RESOURCES_MF_USA,OECD_MATERIAL_RESOURCES_MF_DEU,OECD_MATERIAL_RESOURCES_MF_CHN,OECD_MATERIAL_RESOURCES_MF_CHE,OECD_MATERIAL_RESOURCES_MF_AUT,OECD_MATERIAL_RESOURCES_MF_POL,OECD_MATERIAL_RESOURCES_MF_DNK,OECD_MATERIAL_RESOURCES_MF_SWE,OECD_MATERIAL_RESOURCES_MF_EU27_2020,OECD_MATERIAL_RESOURCES_MF_EA19,OECD_MATERIAL_RESOURCES_MF_OECD,OECD_MATERIAL_RESOURCES_MF_OECDA,OECD_MATERIAL_RESOURCES_MF_OECDSO,OECD_MATERIAL_RESOURCES_MF_OECDE
1090,2009-11,3.4,3.217143,,2.002,3.6001,6.14,3.622,3.27,3.836751,0.21,0.7161905,2.08,0.1185358,0.7161905,4.19,1.558667,0.18,0.7161905,0.12,0.3624,2.79,0.05,0.3624,3.75,1.0312,0.35,0.3624,6.827391,1.012286,2.789857,4.988429,6.924143,0.6702333,90.40263,108.1254,75.68661,85.78308,99.73794,103.7544,107.6066,99.67093,118.2262,1.080913651,0.735876428,,0.55103125,0.532198545,1.541192458,0.187729667,0.584576432,0.494422,0.910296199,0.565609,87.18707,84.85825,,89.09611,78.09437,92.67918,93.80362,90.39487,89.34982,89.8128,89.89932,85.7,,85.1321,74.9651,85.31269,96.68246,88.13193,79.28973,92.85646,101.1236,77.00642,84.00247,110.9635,98.42572,99.75221,101.2593,100.3351,98.63376,103.1654,98.78052,97.84738,99.22576,99.25554,98.68389,97.63713,97.85368,98.98318,98.17043,98.1846,99.68886,98.25734,101.0528,100.2,99.76875,101.1677,102.0049,99.65523,99.76694,99.21045,99.77807,0.3,-0.1,-0.1,0.2,0.3,0.0,0.0,0.1,-0.4,-0.5,-0.1,0.2,0.1,-0.3,-0.7,0.0,0.2,0.0,0.0,0.6,0.1,0.1,0.0,0.1,9.9,7.1,6.0,8.7,7.3,8.9,9.8,-17.3,-28.775,-17.5,-15.1,-36.8,-14.4,-23.1,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1091,2009-12,3.59,3.1385,,1.972,3.6079,6.22,3.529,3.24,3.871818,0.22,0.7120454,1.86,0.1156199,0.7120454,4.27,1.551761,0.17,0.7120454,0.12,0.3546,2.79,0.05,0.3546,3.75,0.952,0.35,0.3546,6.827881,1.029913,2.841,5.106131,7.139087,0.6863478,90.34847,108.4592,76.94382,85.45974,99.41972,103.8558,106.8131,98.70602,117.1829,1.080913651,0.735876428,,0.55103125,0.532198545,1.541192458,0.187729667,0.584576432,0.494422,0.910296199,0.565609,87.48609,85.24484,,89.43391,77.13699,87.73476,94.83318,90.28815,89.37427,89.40757,89.77818,85.8,,86.37793,73.4295,78.59035,97.37886,87.91565,77.59654,91.59076,100.4876,76.40636,82.89067,107.8627,98.83807,100.1096,101.3626,100.5669,98.84763,103.2992,99.20059,97.82781,99.33526,99.64783,99.10631,97.99206,98.10783,99.23193,98.40508,98.3583,99.62158,98.38535,101.305,100.2903,99.88528,101.2365,101.8654,99.63657,99.74361,99.27213,99.78386,-0.2,0.9,-0.3,0.3,0.0,-0.3,0.2,0.3,-0.1,0.3,0.3,0.1,0.0,-0.3,0.2,0.1,0.0,-0.2,-0.2,0.1,0.1,0.0,0.9,0.0,9.9,7.1,5.4,9.1,7.5,9.2,9.9,-21.4,-27.39182,-14.1,-14.3,-34.9,-19.8,-23.1,167.9042,33.77308,291.4391,2.344502,15.59865,19.99096,5.324914,43.42184,258.088165283203,170.039657592773,595.206787109375,263.926452636719,55.0146865844727,276.265625,8872.588,1606.203,21830.55,300.8662,227.0059,671.7791,145.9477,220.311,9086.033203125,7172.6865234375,27622.984375,11994.4228515625,4573.4794921875,11055.08203125
1092,2010-01,3.73,3.2575,,2.01,3.7512,6.13,3.568,3.37,4.101191,0.2,0.67975,1.85,0.0903594,0.67975,4.19,1.462905,0.2,0.67975,0.11,0.344,2.79,0.05,0.344,3.75,0.8849,0.35,0.344,6.827326,1.033429,2.84481,5.210238,7.141762,0.7001429,90.30987,106.6368,77.06172,86.02805,98.92764,105.586,105.9484,99.19478,113.9548,0.484500951,0.806426264,,0.946236336,-0.474044952,-0.469698032,0.881377534,2.031753559,0.339963,0.588833487,0.366704,88.42728,86.40464,,87.97244,80.14589,94.289,97.23547,91.88901,90.51492,90.42787,90.67983,86.6,,83.85023,76.50069,83.72377,98.42345,89.10516,76.06496,86.41289,98.3252,72.50604,82.64361,106.6445,99.19376,100.4229,101.3055,100.9008,99.11087,102.8341,99.60341,98.01371,99.56361,100.1066,99.4804,98.33553,98.36418,99.54301,98.67537,98.51931,99.51962,98.56107,101.4006,100.3337,100.0316,101.3694,101.7934,99.44495,99.57064,99.34383,99.75427,0.5,-0.7,0.2,-0.4,0.4,0.3,-0.2,-0.5,0.0,-0.1,-0.8,-0.3,0.1,-1.2,-1.1,-0.6,0.6,0.7,1.3,0.5,0.7,1.4,2.2,0.7,9.8,7.0,5.4,10.3,7.5,9.3,10.1,-22.2,-26.88,-12.5,-13.7,-28.8,-21.5,-24.9,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1093,2010-02,3.69,3.17,,1.931,3.6626,6.09,3.496,3.28,4.106777,0.19,0.6617,1.94,0.09874325,0.6617,4.15,1.39265,0.22,0.6617,0.13,0.3406,2.79,0.05,0.3406,3.75,0.8168,0.35,0.3406,6.82704,1.07155,2.93005,5.4389,7.2586,0.73085,91.11467,105.4589,78.73721,85.29309,98.3984,105.7713,105.3993,101.0911,110.9792,0.484500951,0.806426264,,0.946236336,-0.474044952,-0.469698032,0.881377534,2.031753559,0.339963,0.588833487,0.366704,88.73949,85.53479,,89.16747,79.73558,96.35876,96.09151,91.46211,90.69286,90.26922,90.61556,86.0,,85.2851,76.91949,86.53493,97.61098,88.88889,74.17072,85.49238,97.05322,67.90566,83.3848,104.5404,99.45753,100.7222,101.1321,101.14,99.43624,102.1869,99.97828,98.31815,99.79997,100.562,99.88337,98.70995,98.66076,99.8307,98.93379,98.57419,99.55856,98.79269,101.4647,100.2599,100.1762,101.4606,101.9265,99.16634,99.30758,99.36309,99.69939,0.1,0.3,0.0,0.2,0.3,1.0,0.6,0.3,-0.2,0.0,-0.5,0.1,0.1,1.7,1.0,0.2,-0.2,0.0,0.1,-0.1,0.7,2.2,1.5,0.2,9.8,7.0,5.4,10.3,7.7,9.1,10.1,-23.3,-25.8943,-19.4,-12.4,-37.6,-26.9,-22.7,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1094,2010-03,3.73,3.102174,,1.941,3.5344,5.72,3.4,3.2,3.985239,0.23,0.6449565,1.91,0.09577773,0.6449565,4.1,1.371674,0.23,0.6449565,0.16,0.3477,2.79,0.05,0.3477,3.75,0.7855,0.35,0.3477,6.826439,1.06613,2.863609,5.483217,7.162869,0.737,90.53137,104.8954,77.62921,85.79182,98.71161,108.3951,105.0073,102.7396,110.2656,0.484500951,0.806426264,,0.946236336,-0.474044952,-0.469698032,0.881377534,2.031753559,0.339963,0.588833487,0.366704,89.3651,87.56443,,89.6271,81.65033,95.32388,98.83699,93.27641,91.6836,91.89051,91.75863,88.7,,86.80965,79.15309,85.43491,102.2536,91.15977,75.11924,93.43178,97.81641,71.50596,84.37307,108.8594,99.63329,101.0225,100.9104,101.3397,99.83588,102.3467,100.2761,98.70277,99.97735,100.9596,100.1064,99.13028,99.05726,100.1461,99.28185,98.57111,99.76212,99.14136,101.5722,100.0626,100.3259,101.4519,102.0397,98.94247,99.09167,99.36207,99.6522,0.6,0.5,0.2,1.0,0.2,0.6,0.2,1.0,-0.1,0.2,0.7,0.4,0.1,0.4,0.2,0.4,0.3,0.4,0.6,0.5,0.1,0.2,-1.7,0.4,9.9,6.9,5.5,10.3,7.8,9.0,10.1,-22.5,-27.65197,-18.7,-9.8,-39.4,18.5,-24.5,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1095,2010-04,3.85,3.0645,,1.865,3.4552,5.57,3.343,3.14,4.153308,0.3,0.6447,1.73,0.0879435,0.6447,3.86,1.28375,0.29,0.6447,0.2,0.3533,2.79,0.05,0.3533,3.75,0.7367,0.35,0.3533,6.826157,1.070318,2.8925,5.554863,7.209909,0.7465454,89.99976,103.949,77.38677,86.52031,98.47245,108.2207,104.1046,102.5225,108.5999,0.967586118,2.251943078,,0.718551121,1.341977993,1.442307056,0.44248976,2.548288166,1.07088,1.116866577,1.178655,89.68742,89.30412,,89.53517,80.69296,97.16367,100.4385,93.59659,92.14672,91.92072,92.5066,90.3,,86.36126,77.8967,87.14606,103.7625,91.48418,76.79901,95.73306,98.57961,76.10634,85.85547,107.4197,99.70422,101.3107,100.6478,101.2786,100.2784,102.3213,100.5695,99.1748,99.98382,101.0789,100.257,99.52309,99.46976,100.3602,99.62364,98.55077,99.96316,99.34915,101.7163,99.94097,100.3811,101.4274,102.0972,98.7345,98.8992,99.3412,99.58023,0.2,-0.1,0.8,0.2,0.4,0.2,-0.1,0.4,-0.6,0.0,-0.1,0.2,0.1,-0.7,0.1,0.1,-0.1,0.4,0.4,0.4,0.2,0.5,-1.0,0.6,9.9,6.8,5.5,10.1,7.7,9.5,10.2,-17.5,-21.54,-6.9,-8.6,-26.0,27.8,-19.1,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1096,2010-05,3.42,2.734286,,1.573,3.2082,5.72,2.928,2.73,3.68211,0.45,0.6865238,2.02,0.08190975,0.6865238,3.86,1.251989,0.28,0.6865238,0.2,0.3439,2.79,0.02,0.3439,3.75,0.6751,0.35,0.3439,6.827395,1.129619,3.232905,5.918476,7.700129,0.7954286,92.62734,102.6843,78.92701,85.69951,98.39213,102.5385,103.1913,101.6137,105.742,0.967586118,2.251943078,,0.718551121,1.341977993,1.442307056,0.44248976,2.548288166,1.07088,1.116866577,1.178655,90.91751,92.20361,,91.74138,83.42831,96.0138,102.612,95.51761,93.31091,93.6757,93.69308,93.1,,89.05164,81.24709,86.90161,105.2713,93.10625,76.08229,96.76862,97.68921,78.40653,86.3496,107.0875,99.68076,101.5667,100.365,100.9914,100.6775,101.5882,100.8634,99.6368,99.9281,101.0692,100.6347,99.84972,99.7993,100.4267,99.85429,98.5495,99.9848,99.52969,101.8667,99.81887,100.3357,101.2712,102.0594,98.40948,98.62215,99.29259,99.4192,0.1,0.1,-0.3,-0.1,0.3,0.0,0.1,0.1,0.0,0.1,0.6,0.0,0.1,-0.2,-0.1,0.1,0.2,0.1,0.3,0.3,0.1,0.1,0.1,0.1,9.6,6.7,5.3,10.0,7.6,9.0,10.1,-14.8,-23.51967,-13.3,-7.2,-22.5,19.0,-17.1,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1097,2010-06,3.2,2.543182,,1.509,3.1974,5.87,2.701,2.61,3.689362,0.52,0.7275909,3.69,0.1177408,0.7275909,3.87,1.151977,0.27,0.7275909,0.18,0.3543,2.79,0.03,0.3543,3.75,0.5418,0.35,0.3543,6.8165,1.126045,3.356727,6.091182,7.832046,0.8189545,93.13289,101.9933,79.36295,87.28552,98.16726,101.5255,102.3777,102.2975,103.8803,0.967586118,2.251943078,,0.718551121,1.341977993,1.442307056,0.44248976,2.548288166,1.07088,1.116866577,1.178655,91.11768,91.23711,,93.21218,85.06953,96.8187,104.8999,95.73106,93.36933,93.66914,93.68001,93.0,,90.30715,82.64309,90.3239,105.6195,94.07948,76.0808,97.57407,99.9788,82.60688,87.4614,116.2791,99.60293,101.8062,100.1168,100.6519,101.0258,100.6258,101.1816,100.0176,99.96086,101.0007,101.0146,100.1314,100.0632,100.4283,100.0321,98.45483,100.2088,99.59517,101.9918,99.92413,100.2227,101.1045,102.0629,98.32606,98.56717,99.24683,99.35212,-0.2,0.1,-0.3,0.0,0.2,-0.2,-0.1,0.0,-0.4,0.0,-0.5,0.1,0.0,0.5,-0.5,0.0,1.1,0.1,-0.1,0.1,0.2,0.0,0.3,0.1,9.4,6.5,5.3,9.9,8.0,8.4,10.1,-16.6,-25.15826,-9.9,-6.1,-19.3,23.8,-20.9,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1098,2010-07,3.01,2.615909,,1.5,3.065,5.84,2.716,2.7,3.613599,0.41,0.8488182,2.48,0.1828512,0.8488182,3.82,1.134091,0.39,0.8488182,0.18,0.4811,2.79,0.05,0.4811,3.75,0.4938,0.35,0.4811,6.777662,1.053364,3.187045,5.826227,7.421591,0.7820455,91.69073,103.0606,78.52085,89.46062,97.862,102.532,102.86,103.5889,105.8348,0.771084936,0.828610943,,0.468106039,1.032186329,1.195111158,1.375300953,1.753730178,0.462134,0.837993871,0.635926,91.46628,91.23711,,92.201,84.52245,97.50862,105.0143,95.30416,93.50859,93.27331,94.16621,92.3,,90.03812,81.24709,88.8572,107.0123,93.32252,73.49184,94.69748,97.56201,82.00684,91.04385,106.3123,99.53591,102.0443,99.96349,100.4619,101.3136,100.1304,101.4322,100.1281,100.0597,100.9109,101.147,100.3942,100.3281,100.4737,100.2402,98.17152,100.7077,99.46909,102.0751,100.2495,100.2205,101.1535,102.0632,98.62957,98.84077,99.19797,99.44978,0.0,0.2,-0.4,-0.5,-0.1,0.0,-0.4,-0.3,-0.4,-0.2,-1.4,-0.4,0.0,-0.9,-0.7,-0.5,0.4,0.0,-0.3,0.0,0.1,0.9,0.3,0.5,9.4,6.4,5.2,9.8,7.7,8.9,10.0,-13.6,-15.22,-9.1,-5.2,-19.5,27.2,-15.2,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1099,2010-08,2.7,2.35,,1.192,2.7731,5.62,2.446,2.45,3.437019,0.32,0.8955,2.44,0.2065693,0.8955,3.81,1.144545,0.45,0.8955,0.19,0.4256,2.79,0.08,0.4256,3.75,0.4836,0.6,0.4256,6.790123,1.039045,3.087682,5.775591,7.303454,0.7754091,90.88445,102.724,77.63793,89.63811,97.75919,104.111,102.8896,103.938,105.3334,0.771084936,0.828610943,,0.468106039,1.032186329,1.195111158,1.375300953,1.753730178,0.462134,0.837993871,0.635926,91.80209,92.3969,,93.57988,83.56508,92.10426,103.2984,96.05122,93.95639,93.92088,94.28966,93.8,,91.56266,80.5491,87.02383,105.2713,94.07948,73.78347,96.65356,97.05322,84.30702,84.12601,105.9801,99.53008,102.2686,99.92008,100.4368,101.5099,100.462,101.5729,100.1854,100.1934,100.7816,101.3547,100.6178,100.5584,100.5531,100.4218,97.99873,101.1935,99.1612,102.0846,100.617,99.98414,101.1526,102.1211,99.06078,99.23717,99.21468,99.61846,0.2,0.1,0.0,0.3,-0.4,0.4,-0.1,0.1,-0.2,0.1,0.4,0.1,-0.1,1.1,0.5,0.2,0.0,0.1,-0.3,0.3,0.2,0.1,-0.2,0.2,9.5,6.4,5.1,9.8,7.6,8.6,10.0,-10.9,-17.32593,-10.0,-3.7,-20.6,24.7,-15.7,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1100,2010-09,2.65,2.300455,,1.372,2.8028,5.49,2.395,2.53,3.493312,0.28,0.8805,2.56,0.2138121,0.8805,3.84,1.146023,0.52,0.8805,0.19,0.4536,2.79,0.08,0.4536,3.75,0.5178,0.79,0.4536,6.742023,1.001227,3.014836,5.687545,7.039273,0.7639091,89.85226,102.444,77.44704,91.82521,97.95619,105.7602,102.852,107.0853,105.501,0.771084936,0.828610943,,0.468106039,1.032186329,1.195111158,1.375300953,1.753730178,0.462134,0.837993871,0.635926,92.05956,93.5567,,93.76373,84.79599,101.7631,104.0991,96.3714,94.14427,93.97008,94.35423,95.2,,92.54913,82.50349,93.25729,108.5211,94.83644,74.4604,97.8042,97.18041,85.10709,86.84373,106.5338,99.59766,102.4666,99.9727,100.5506,101.6394,101.3824,101.6647,100.2829,100.2965,100.5556,101.4801,100.8063,100.7457,100.648,100.5537,97.94814,101.539,98.69695,101.9852,100.844,99.71795,101.1615,102.1649,99.339,99.49417,99.24026,99.70858,0.1,-0.2,-0.2,0.4,0.5,0.4,0.8,0.3,-0.4,0.1,0.8,-0.1,0.0,0.7,-0.8,0.4,-0.3,0.1,-0.1,0.2,0.2,-0.9,0.6,0.1,9.5,6.3,5.1,9.8,7.6,8.6,10.0,-11.7,-15.33327,-10.5,-3.7,-18.7,40.4,-17.4,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
1101,2010-10,2.54,2.345714,,1.458,2.8199,5.53,2.456,2.64,3.330565,0.27,0.9976667,2.75,0.2479178,0.9976667,3.85,1.19131,0.81,0.9976667,0.19,0.7013,2.79,0.05,0.7013,3.75,0.566,0.89,0.7013,6.673173,0.9694762,2.843381,5.368857,6.682524,0.72,87.25838,103.5703,76.46576,91.09309,98.42257,107.0814,103.6281,107.692,108.673,0.525110261,0.810990036,,0.797334956,1.119877922,1.092945235,-0.561470399,0.889025267,0.598415,0.559035995,0.726981,91.8117,95.58634,94.2,94.22336,85.20629,97.73859,104.0991,97.11846,94.33004,95.14809,94.4189,97.2,92.9,92.63882,82.78269,88.61275,108.6372,95.37713,74.58622,98.14939,97.94361,86.10718,89.43793,107.0875,99.72636,102.632,100.0941,100.784,101.7391,102.1443,101.8315,100.4506,100.3085,100.0832,101.2582,100.9743,100.9216,100.765,100.6457,98.04617,101.7335,98.28493,101.8239,100.8337,99.52657,101.1748,102.0647,99.45181,99.59349,99.28366,99.70824,0.1,0.1,0.6,0.4,0.4,-0.2,0.3,0.3,0.0,0.0,-0.1,-0.1,0.0,-0.7,0.2,0.1,-1.0,0.2,0.5,0.0,0.5,0.0,0.1,0.3,9.4,6.3,5.2,9.8,8.1,8.5,10.1,-9.1,-14.75,-2.5,-4.7,-23.5,37.6,-13.2,186.7505,43.36667,300.3189,2.663611,16.40626,20.38169,6.28168,51.58453,292.590209960938,194.272415161133,665.380920410156,291.580474853516,58.1653366088867,315.635131835938,9010.612,1667.35,24382.27,310.4758,222.8089,670.5425,138.3945,262.4389,8929.6044921875,7033.89892578125,28125.51953125,12283.6865234375,4690.9677734375,11150.865234375
